name,short_name,code,province,city,school_type,school_level,has_graduate_school,official_website,graduate_website,description,sort_order,status
天津艺术职业学院,天津艺术职业学院,4112012882,天津市,天津市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=天津市；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,136,active
天津交通职业学院,天津交通职业学院,4112012883,天津市,天津市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=天津市；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,137,active
天津工业职业学院,天津工业职业学院,4112013700,天津市,天津市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=天津市；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,138,active
天津石油职业技术学院,天津石油职业技术学院,4112013701,天津市,天津市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=天津市；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,139,active
天津城市职业学院,天津城市职业学院,4112013702,天津市,天津市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=天津市；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,140,active
天津铁道职业技术学院,天津铁道职业技术学院,4112013863,天津市,天津市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=天津市；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,141,active
天津工艺美术职业学院,天津工艺美术职业学院,4112013911,天津市,天津市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=天津市；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,142,active
天津城市建设管理职业技术学院,天津城市建设管理职业技术学院,4112014020,天津市,天津市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=天津市；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,143,active
天津生物工程职业技术学院,天津生物工程职业技术学院,4112014021,天津市,天津市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=天津市；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,144,active
天津海运职业学院,天津海运职业学院,4112014022,天津市,天津市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=天津市；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,145,active
天津广播影视职业学院,天津广播影视职业学院,4112014102,天津市,天津市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=天津市；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,146,active
天津体育职业学院,天津体育职业学院,4112014599,天津市,天津市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=天津市；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,147,active
天津滨海汽车工程职业学院,天津滨海汽车工程职业学院,4112014600,天津市,天津市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=天津市教委；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,148,active
河北大学,河北大学,4113010075,河北省,保定市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河北省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,149,active
河北工程大学,河北工程大学,4113010076,河北省,邯郸市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河北省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,150,active
河北地质大学,河北地质大学,4113010077,河北省,石家庄市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河北省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,151,active
河北工业大学,河北工业大学,4113010080,河北省,天津市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河北省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,152,active
华北理工大学,华北理工大学,4113010081,河北省,唐山市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河北省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,153,active
河北科技大学,河北科技大学,4113010082,河北省,石家庄市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河北省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,154,active
河北建筑工程学院,河北建筑工程学院,4113010084,河北省,张家口市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河北省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,155,active
河北水利电力学院,河北水利电力学院,4113010085,河北省,沧州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河北省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,156,active
河北农业大学,河北农业大学,4113010086,河北省,保定市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河北省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,157,active
河北医科大学,河北医科大学,4113010089,河北省,石家庄市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河北省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,158,active
河北北方学院,河北北方学院,4113010092,河北省,张家口市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河北省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,159,active
承德医学院,承德医学院,4113010093,河北省,承德市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河北省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,160,active
河北师范大学,河北师范大学,4113010094,河北省,石家庄市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河北省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,161,active
保定学院,保定学院,4113010096,河北省,保定市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河北省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,162,active
河北民族师范学院,河北民族师范学院,4113010098,河北省,承德市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河北省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,163,active
唐山师范学院,唐山师范学院,4113010099,河北省,唐山市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河北省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,164,active
